song_id,artist,title,period,genre,dominant_topic,topic_probability
0559ab351df3,Indira Radić,Moju ljubav izdao si,tranzicija,turbo_folk,8,0.4
0244efd131de,Indira Radić,Na trapezu lokalnog cirkusa,tranzicija,turbo_folk,7,0.451
ce77d88a5637,Indira Radić,Nagrada i kazna,tranzicija,turbo_folk,0,0.556
c1c159180ba7,Indira Radić,Ne boli to,tranzicija,turbo_folk,8,0.414
6a98ca59e403,Indira Radić,Ne dolaziš u obzir,tranzicija,turbo_folk,0,0.365
9c7796b4d581,Indira Radić,Ne pitaj,tranzicija,turbo_folk,3,0.415
80cd5844796d,Indira Radić,"Nemam kuću, nemam krova (duet Alen Islamović)",tranzicija,turbo_folk,0,0.423
d5b69ad8c99b,Indira Radić,Nevero,tranzicija,turbo_folk,5,0.359
b01185b16cd2,Indira Radić,Ni dani ni noći,tranzicija,turbo_folk,1,0.526
9ae07cf9c565,Indira Radić,Nisam sumnjala,tranzicija,turbo_folk,9,0.379
875616eb574a,Indira Radić,Noćni program,tranzicija,turbo_folk,6,0.298
22a1844f42c6,Indira Radić,Oči moje što ste zaplakale,tranzicija,turbo_folk,0,0.486
467a99ea5526,Indira Radić,Opasno je opasno,tranzicija,turbo_folk,3,0.416
b5bcfb815707,Indira Radić,Osvetnica,tranzicija,turbo_folk,8,0.502
68dac69571be,Indira Radić,"Otiš’o si, ostala sam",tranzicija,turbo_folk,8,0.796
2ee6afacfed3,Indira Radić,Ovaj život čas proleti,tranzicija,turbo_folk,0,0.46
100568b2bd97,Indira Radić,Pamtimo ovo veče,tranzicija,turbo_folk,0,0.511
df2a8a1fbfeb,Indira Radić,Pedeset godina,tranzicija,turbo_folk,0,0.488
f995e50d5ba5,Indira Radić,"Pije mi se, pije",tranzicija,turbo_folk,0,0.438
b1b6149ddd90,Indira Radić,Platio si sve,tranzicija,turbo_folk,2,0.548
6d1755a0b7ca,Indira Radić,Pocrnela burma,tranzicija,turbo_folk,8,0.515
d39610c481c0,Indira Radić,Pogledaj me sad u oči,tranzicija,turbo_folk,1,0.358
cd317e353dc6,Indira Radić,Poljubi me i videćeš,tranzicija,turbo_folk,1,0.505
7afe95d2d3a1,Indira Radić,Popij jednu,tranzicija,turbo_folk,0,0.355
8273622086b2,Indira Radić,"Preko,  preko",tranzicija,turbo_folk,0,0.644
5957ce09270b,Indira Radić,Prevara,tranzicija,turbo_folk,3,0.543
885f6327b263,Indira Radić,Prevaranti,tranzicija,turbo_folk,8,0.24
a81b59350594,Indira Radić,Proslaviću kraj,tranzicija,turbo_folk,6,0.22
b2be30378f57,Indira Radić,Prošlo je vreme ljubavi,tranzicija,turbo_folk,3,0.45
c43ef743f803,Indira Radić,"Proveri me, proveri",tranzicija,turbo_folk,1,0.491
f208e3819fea,Indira Radić,Pusti me,tranzicija,turbo_folk,9,0.431
2be64bf6d46f,Indira Radić,Ratovanje,tranzicija,turbo_folk,1,0.407
155c835f084f,Indira Radić,Samo noćas da si tu,tranzicija,turbo_folk,7,0.436
5675f2095ac2,Indira Radić,Sedam smrtnih grehova,tranzicija,turbo_folk,0,0.286
72231c6a2e8a,Indira Radić,Sezam (duet Azis),tranzicija,turbo_folk,7,0.582
68e5424ebcf4,Indira Radić,Spakuj svoje stvari,tranzicija,turbo_folk,8,0.548
e057b07bd8eb,Indira Radić,Srce puno otrova,tranzicija,turbo_folk,3,0.397
225d442692ca,Indira Radić,Srebrna dugo (duet Nikola Rešić Nino),tranzicija,turbo_folk,0,0.398
f962b9b2a3f2,Indira Radić,Srpkinja je mene majka rodila,tranzicija,turbo_folk,1,0.618
43eec4c9f702,Indira Radić,Sto godina sreće,tranzicija,turbo_folk,3,0.791
459aaa902f0b,Indira Radić,Sto na sat (duet Lexington),tranzicija,turbo_folk,0,0.407
a3939cb27708,Indira Radić,Sunce u daljini,tranzicija,turbo_folk,0,0.638
db909c3e3180,Indira Radić,Suze moje,tranzicija,turbo_folk,0,0.654
b28ac01439ba,Indira Radić,Suzo moja,tranzicija,turbo_folk,8,0.529
c8a8d4e19d75,Indira Radić,Sve je gore sa tobom,tranzicija,turbo_folk,8,0.356
ef16b63eeafe,Indira Radić,Sve su iste pesme moje,tranzicija,turbo_folk,0,0.478
be4e250b7be6,Indira Radić,Svejedno je,tranzicija,turbo_folk,7,0.226
690604edafba,Indira Radić,Teško meni bez mene,tranzicija,turbo_folk,7,0.243
c9eda11aa487,Indira Radić,Tetovaža,tranzicija,turbo_folk,7,0.392
af07ef792d89,Indira Radić,Ti si isti kao ostali,tranzicija,turbo_folk,6,0.255
84ddb2470513,Indira Radić,Ti si moj,tranzicija,turbo_folk,0,0.72
c8f9c0d8a5e8,Indira Radić,Tika tak,tranzicija,turbo_folk,0,0.347
c210a210d04f,Indira Radić,Tužna vrbo,tranzicija,turbo_folk,4,0.367
8c6b8e74e1cd,Indira Radić,Tvoj pogled,tranzicija,turbo_folk,9,0.482
089f2ca07495,Indira Radić,Ugasi me,tranzicija,turbo_folk,0,0.439
3b9a40d10b8a,Indira Radić,Ujed za srce,tranzicija,turbo_folk,1,0.31
6671008f0eb2,Indira Radić,Upaljač,tranzicija,turbo_folk,0,0.427
ccf9ee81ed16,Indira Radić,Uvek sam loša prvi put,tranzicija,turbo_folk,6,0.357
902b096bc30d,Indira Radić,"Uzmi, sve mi uzmi",tranzicija,turbo_folk,0,0.507
5e5362e18fa9,Indira Radić,Uzvodno od ljubavi,tranzicija,turbo_folk,3,0.423
40357ff84d6e,Indira Radić,Vatromet,tranzicija,turbo_folk,8,0.313
70c989f5ddc7,Indira Radić,Već dugo ne verujem,tranzicija,turbo_folk,3,0.308
ef7ce0772be9,Indira Radić,Verovala sam u tebe,tranzicija,turbo_folk,7,0.321
906e155ac9bd,Indira Radić,Vidi šta si sad bez mene,tranzicija,turbo_folk,7,0.424
d16809ac7761,Indira Radić,Vidim strast u tvojim očima,tranzicija,turbo_folk,0,0.372
b424cc4960f6,Indira Radić,Voliš li me ti,tranzicija,turbo_folk,3,0.726
252e231a51c3,Indira Radić,Vrata su ti uvek otvorena,tranzicija,turbo_folk,5,0.34
5cec40933556,Indira Radić,Vrati mi se,tranzicija,turbo_folk,8,0.606
6ca8ddfa646f,Indira Radić,Zabranjeno,tranzicija,turbo_folk,8,0.415
b359895b8f74,Indira Radić,Zaljubljena momka dva,tranzicija,turbo_folk,1,0.306
16ac5434d9fc,Indira Radić,Zašto sam se rodila,tranzicija,turbo_folk,8,0.454
b944065e0c8e,Indira Radić,Zašto tako naopako,tranzicija,turbo_folk,1,0.27
eab9484fecce,Indira Radić,Zavodnica,tranzicija,turbo_folk,0,0.319
ca51290c2205,Indira Radić,Zbog tebe,tranzicija,turbo_folk,1,0.29
2686b927ce30,Indira Radić,"Živim da živim, ako preživim",tranzicija,turbo_folk,8,0.442
b68ca482be85,Indira Radić,Život ide dalje,tranzicija,turbo_folk,3,0.297
0a5f8fed9ce5,Indira Radić,Zmaj,tranzicija,turbo_folk,9,0.308
bb20ebc08a48,Indira Radić,Zodiac,tranzicija,turbo_folk,7,0.466
65b04ea38224,Šeki Turković,Loša procena,tranzicija,turbo_folk,6,0.469
3e4ffb394640,Saša Matić,A ti si izabrala njega,tranzicija,turbo_folk,3,0.403
c2371cd15a3f,Saša Matić,Anđeo čuvar,tranzicija,turbo_folk,2,0.249
cf802ad7b0ad,Saša Matić,Ja se ne predajem,tranzicija,turbo_folk,8,0.435
bb25125b22eb,Saša Matić,Kad ljubav zakasni,tranzicija,turbo_folk,3,0.519
9ab170bc92bd,Saša Matić,Ko te ljubi ovih dana,tranzicija,turbo_folk,0,0.398
a9607f085b43,Saša Matić,Kralj izgubljenih stvari,tranzicija,turbo_folk,0,0.383
4cc40da51dc3,Saša Matić,Lagala je grade,tranzicija,turbo_folk,1,0.46
d43707bcfa08,Saša Matić,Lanac sreće,tranzicija,turbo_folk,8,0.305
d542f389ff93,Saša Matić,Loša stara vremena,tranzicija,turbo_folk,0,0.26
af6526f9ef8c,Saša Matić,Nađi novu ljubav,tranzicija,turbo_folk,8,0.269
f5d5af3473a2,Saša Matić,Ne idi s njim,tranzicija,turbo_folk,0,0.405
c301924cbce7,Saša Matić,Ne znam ja da muški poginem,tranzicija,turbo_folk,0,0.293
261eedad9154,Saša Matić,"Ne zovi, ne piši",tranzicija,turbo_folk,0,0.322
1c8a177a64d5,Saša Matić,Neke ptice nikad ne polete,tranzicija,turbo_folk,8,0.515
ed3c1d3e0891,Saša Matić,Neostvarena želja,tranzicija,turbo_folk,3,0.333
cafed13f3950,Saša Matić,Nije ovo moja noć,tranzicija,turbo_folk,2,0.303
e39ead9bd39d,Saša Matić,Opala,tranzicija,turbo_folk,0,0.416
4ac9a12fffa2,Saša Matić,Poklonite mi nju za rođendan,tranzicija,turbo_folk,0,0.251
993662cd5b01,Saša Matić,Pravi se,tranzicija,turbo_folk,7,0.34
2a4d29e30dd7,Saša Matić,Reskiraj,tranzicija,turbo_folk,0,0.503
80c86f6e8ad7,Saša Matić,Ruzmarin,tranzicija,turbo_folk,6,0.259
1fe92b51ce7b,Saša Matić,Sad je kasno,tranzicija,turbo_folk,3,0.302
75724dd1edc6,Saša Matić,Samo ovu noć,tranzicija,turbo_folk,0,0.285
a9172136fe94,Saša Matić,Sve je na prodaju,tranzicija,turbo_folk,0,0.479
ea47435bb4ea,Saša Matić,Svuda si oko mene,tranzicija,turbo_folk,8,0.252
8e37f714b839,Saša Matić,Ulični svirač (duet Bonami),tranzicija,turbo_folk,7,0.364
00b856ccdaa9,Saša Matić,Zažmuri sa mnom,tranzicija,turbo_folk,0,0.241
0ed62ebfdd8c,Saša Matić,Zbogom ljubavi,tranzicija,turbo_folk,0,0.44
9976f9b91182,Sandra Afrika,Abrakadabra,tranzicija,turbo_folk,2,0.443
c64c118b42cc,Sandra Afrika,Devojka tvog druga (feat. Costi),tranzicija,turbo_folk,0,0.311
a5d5e8bb92a9,Viki Miljković,Bajadera,tranzicija,turbo_folk,0,0.464
54f09df0b2c1,Viki Miljković,Čiki liki lajla,tranzicija,turbo_folk,0,0.577
c6f51051d464,Viki Miljković,Da li si dobro spavao,tranzicija,turbo_folk,1,0.294
1605745f52d8,Viki Miljković,"Hej, ko to pita",tranzicija,turbo_folk,0,0.425
2b9d0a96f836,Viki Miljković,"Idu mi, idu",tranzicija,turbo_folk,4,0.268
35e334ab6607,Viki Miljković,Ko to zna,tranzicija,turbo_folk,8,0.29
eb088af844e8,Seka Aleksić,Ako me voliš pusti me,tranzicija,turbo_folk,0,0.301
b1a14c2a5016,Seka Aleksić,Ako ti se desi,tranzicija,turbo_folk,3,0.422
ed873a7e8077,Seka Aleksić,Ale ale,tranzicija,turbo_folk,1,0.277
72324a3b2137,Seka Aleksić,Aspirin,tranzicija,turbo_folk,7,0.343
607bef53495c,Seka Aleksić,Balkan,tranzicija,turbo_folk,8,0.373
164a056516b7,Seka Aleksić,Boli stara ljubav,tranzicija,turbo_folk,1,0.281
e9248272b953,Seka Aleksić,Briga me,tranzicija,turbo_folk,7,0.363
d4a070122354,Seka Aleksić,Chivas,tranzicija,turbo_folk,6,0.354
c9964beeb560,Seka Aleksić,Crno i zlatno,tranzicija,turbo_folk,0,0.289
32ebf8dfdb83,Seka Aleksić,Crnooka,tranzicija,turbo_folk,0,0.386
461c2efd73bd,Seka Aleksić,Crveni ruž,tranzicija,turbo_folk,2,0.24
7d3f02cb313a,Seka Aleksić,Da sam muško,tranzicija,turbo_folk,7,0.335
155f011933f1,Seka Aleksić,Dan od života,tranzicija,turbo_folk,8,0.283
cb46e9daa733,Seka Aleksić,Devet dana,tranzicija,turbo_folk,0,0.239
6f9d8b55829f,Seka Aleksić,Dim srca mog,tranzicija,turbo_folk,0,0.459
a77c6ae816dc,Seka Aleksić,Dođi i uzmi me,tranzicija,turbo_folk,0,0.284
e1de25093553,Seka Aleksić,Doktore,tranzicija,turbo_folk,1,0.476
05a990fdff6a,Seka Aleksić,Dva srca na zidu,tranzicija,turbo_folk,0,0.422
1d445b0af48a,Seka Aleksić,Evo,tranzicija,turbo_folk,7,0.265
458b18ca5a45,Seka Aleksić,Gde sam ti ja,tranzicija,turbo_folk,7,0.42
4df338bcdd06,Seka Aleksić,Haljina na pruge,tranzicija,turbo_folk,0,0.194
068bcb4ea3e9,Seka Aleksić,Hirošima,tranzicija,turbo_folk,0,0.304
00f6b32473e4,Seka Aleksić,I u vatru i u vodu,tranzicija,turbo_folk,7,0.396
a16786bd6cc8,Seka Aleksić,Idealno tvoja,tranzicija,turbo_folk,3,0.299
18cd6459f988,Seka Aleksić,Idi lepi moj,tranzicija,turbo_folk,2,0.428
9c4a2eb651f3,Seka Aleksić,Idi pre jutra,tranzicija,turbo_folk,5,0.306
92c62f295af1,Seka Aleksić,Idi s njom,tranzicija,turbo_folk,7,0.328
3b406849dde0,Seka Aleksić,Impulsi,tranzicija,turbo_folk,0,0.331
cb23d99a43f2,Seka Aleksić,Iskoristi moje mane,tranzicija,turbo_folk,7,0.445
d841de79af43,Seka Aleksić,Izdajice,tranzicija,turbo_folk,0,0.264
2e8561f833d0,Seka Aleksić,Ja nisam nešto slatko,tranzicija,turbo_folk,0,0.44
1f771dd7a6d1,Seka Aleksić,Ja tuđe usne ljubim,tranzicija,turbo_folk,0,0.413
1ad111aeda14,Seka Aleksić,Jedna više,tranzicija,turbo_folk,4,0.282
0feb044e0662,Seka Aleksić,"Jednom tvoja, srećna nikada",tranzicija,turbo_folk,0,0.381
0529980f792b,Seka Aleksić,Jer takva sam se rodila,tranzicija,turbo_folk,0,0.4
399c928c37d3,Seka Aleksić,K’o da sutra ne postoji,tranzicija,turbo_folk,2,0.234
3ee5c0f10dae,Seka Aleksić,K’o ta čaša,tranzicija,turbo_folk,3,0.708
e1a431439b61,Seka Aleksić,Kad čujem korak tvoj,tranzicija,turbo_folk,5,0.268
ce34875bda4b,Seka Aleksić,Kažu svi,tranzicija,turbo_folk,1,0.42
2fbd6e586a6f,Seka Aleksić,Koma,tranzicija,turbo_folk,7,0.383
6f12bd8f846c,Seka Aleksić,Kraljica,tranzicija,turbo_folk,9,0.263
af0f4efa08fe,Seka Aleksić,Kučka,tranzicija,turbo_folk,1,0.243
bd7392db6a9e,Seka Aleksić,Laka meta,tranzicija,turbo_folk,1,0.314
7b8167a3b234,Seka Aleksić,Lek za spavanje,tranzicija,turbo_folk,9,0.236
7a8d70fc148f,Seka Aleksić,"Lom, lom",tranzicija,turbo_folk,7,0.443
c92e647278eb,Seka Aleksić,Majstor za žene,tranzicija,turbo_folk,7,0.325
b9a60b3f387d,Seka Aleksić,Milo za drago,tranzicija,turbo_folk,1,0.399
5b326b8f610c,Seka Aleksić,Moje prvo neverstvo,tranzicija,turbo_folk,6,0.353
0bb91f0bd7ad,Seka Aleksić,Moli me,tranzicija,turbo_folk,8,0.273
f8c35374b41a,Seka Aleksić,Ne ostavljaj me samu,tranzicija,turbo_folk,9,0.361
4ac8801b20db,Seka Aleksić,"Ne, nije",tranzicija,turbo_folk,8,0.318
e3d3d65d439a,Seka Aleksić,"Nemoj doći, ne",tranzicija,turbo_folk,0,0.347
3847113d789c,Seka Aleksić,Nije ona ta,tranzicija,turbo_folk,0,0.215
a472ef8cf21d,Seka Aleksić,Oči plave boje,tranzicija,turbo_folk,8,0.336
ec3181fb9c74,Seka Aleksić,Opet,tranzicija,turbo_folk,3,0.38
fd6f7431f822,Seka Aleksić,Otrovnica,tranzicija,turbo_folk,8,0.348
07cb31ca6d1c,Seka Aleksić,Početak kraja,tranzicija,turbo_folk,3,0.292
dbfdabdb28fa,Seka Aleksić,Poludela,tranzicija,turbo_folk,7,0.493
93ff5c5b4623,Seka Aleksić,Poslednji let,tranzicija,turbo_folk,8,0.191
005736b7552f,Seka Aleksić,Reci gde smo mi,tranzicija,turbo_folk,5,0.353
0694b7b3219a,Seka Aleksić,Rođena da budem druga,tranzicija,turbo_folk,7,0.377
083275828173,Seka Aleksić,Rođena s vukovima,tranzicija,turbo_folk,0,0.293
3d6eaa9ac5c3,Seka Aleksić,Slučajni partneri,tranzicija,turbo_folk,0,0.345
0ceeb253db67,Seka Aleksić,Soba 22,tranzicija,turbo_folk,6,0.309
2c0c17a6ea99,Seka Aleksić,Sokole moj,tranzicija,turbo_folk,8,0.214
152153125554,Seka Aleksić,"Šta je bilo, bilo je",tranzicija,turbo_folk,7,0.431
4d6828257498,Seka Aleksić,"Što je bilo moje, njeno je",tranzicija,turbo_folk,8,0.469
31922d8911bc,Seka Aleksić,Sudbino reci,tranzicija,turbo_folk,3,0.267
a0570089de09,Seka Aleksić,Sve je laž,tranzicija,turbo_folk,7,0.392
7fd6b5bf6c93,Seka Aleksić,Svi tvoji milioni,tranzicija,turbo_folk,7,0.282
e0875385bc73,Seka Aleksić,Sviđa mi se tvoja devojka,tranzicija,turbo_folk,0,0.247
3fef2bd9cacd,Seka Aleksić,Tamo gde si ti,tranzicija,turbo_folk,2,0.431
bc26724fff00,Seka Aleksić,Tesna koža,tranzicija,turbo_folk,2,0.25
cb55ecad71f5,Seka Aleksić,Ti i ja smo par,tranzicija,turbo_folk,9,0.341
445be3a51ca8,Seka Aleksić,Ti se hrani mojim bolom (feat. Sha),tranzicija,turbo_folk,3,0.313
6bd5fc24c2e4,Seka Aleksić,U kafani punoj dima,tranzicija,turbo_folk,9,0.393
731ac80e1666,Seka Aleksić,Za ljubav mobilna,tranzicija,turbo_folk,5,0.217
7d02922e0505,Dino Merlin,Ako me ikada sretneš,tranzicija,pop,0,0.418
eb47afdf3584,Dino Merlin,Ako nastaviš ovako,tranzicija,pop,7,0.319
81aa7b41b430,Dino Merlin,Baska ti,tranzicija,pop,0,0.484
d3ae3e3e79e4,Dino Merlin,Bez obzira na sve,tranzicija,pop,8,0.372
dde0b9b52ba4,Dino Merlin,Bijelo,tranzicija,pop,0,0.473
e581dbd940f0,Dino Merlin,Bosnom behar probeharao,tranzicija,pop,8,0.45
86dc79afd25f,Dino Merlin,Božić je,tranzicija,pop,5,0.294
07e2fd297077,Dino Merlin,Burek,tranzicija,pop,1,0.625
8fd3fe6efe88,Dino Merlin,Cijela Juga jedna avlija,tranzicija,pop,0,0.288
e0972cdfba55,Dino Merlin,Ćuskije,tranzicija,pop,2,0.296
a0b2a246b482,Dino Merlin,Da je tuga snijeg,tranzicija,pop,0,0.278
cc12ad372917,Dino Merlin,Da se kući vratim,tranzicija,pop,8,0.434
8091750c5107,Dino Merlin,Da šutiš,tranzicija,pop,7,0.433
fa1a47abfbb2,Dino Merlin,Da te nije alija,tranzicija,pop,2,0.454
8d223603c373,Dino Merlin,Da ti kažem šta mi je,tranzicija,pop,3,0.314
7403b881cb07,Dino Merlin,Dabogda,tranzicija,pop,0,0.31
1c031c7c4876,Dino Merlin,"Daj, nazovi me",tranzicija,pop,7,0.432
f2e12cf8d6fe,Dino Merlin,Danas sam O.K.,tranzicija,pop,0,0.511
3484176634e8,Dino Merlin,De facto Fato,tranzicija,pop,7,0.271
ecab8e905315,Dino Merlin,Deset mlađa,tranzicija,pop,7,0.466
5084181b4251,Dino Merlin,"Dobro veče, tugo",tranzicija,pop,8,0.275
31b81e4a7e85,Dino Merlin,Dođi il’ me se prođi,tranzicija,pop,0,0.653
3d16d6d52176,Dino Merlin,Duhovi konjaka,tranzicija,pop,0,0.593
1fb66105a6cb,Dino Merlin,"E, otkad mi se nisi javila",tranzicija,pop,0,0.366
80f3294c51f0,Dino Merlin,Esma,tranzicija,pop,0,0.642
48a74a8f312e,Dino Merlin,Fotografija,tranzicija,pop,0,0.656
b524a787609a,Dino Merlin,Godinama (with Ivana Banfić),tranzicija,pop,4,0.273
3ee2ef07d0b0,Dino Merlin,Halima,tranzicija,pop,0,0.325
5edeec0e8664,Dino Merlin,Harmonika,tranzicija,pop,0,0.41
93286d4cc4fb,Dino Merlin,Hitna,tranzicija,pop,0,0.274
bf61d8e5e6a6,Dino Merlin,I dok predajem se tebi (duet Henda),tranzicija,pop,0,0.425
167b2031ea48,Dino Merlin,I ovo prođe,tranzicija,pop,8,0.459
0e6cccad4d13,Dino Merlin,Individualizam,tranzicija,pop,1,0.607
8442821bf137,Dino Merlin,Ja potpuno trijezan umirem,tranzicija,pop,7,0.308
30b999080813,Dino Merlin,Ja sam na te navik’o,tranzicija,pop,0,0.564
93b17ba1d529,Dino Merlin,Je l’ Sarajevo gdje je nekad bilo,tranzicija,pop,0,0.328
2e385262adc2,Dino Merlin,Jedna si jedina,tranzicija,pop,0,0.565
db0f16b55607,Dino Merlin,Jutro u Splitu,tranzicija,pop,0,0.357
d0335d69e72e,Dino Merlin,Kad čovjek voli ženu,tranzicija,pop,1,0.298
7b80f562b234,Dino Merlin,Kad si rekla da me voliš,tranzicija,pop,3,0.339
a08b441bab1f,Dino Merlin,Kad sve ovo bude juče,tranzicija,pop,0,0.381
673ce9f261fb,Dino Merlin,Kad ti dođem nesrećo,tranzicija,pop,8,0.395
4e3c3ba6059d,Dino Merlin,Kad zamirišu jorgovani,tranzicija,pop,0,0.467
2a1538934b5f,Dino Merlin,Kokuzna vremena,tranzicija,pop,0,0.506
0c91fc7f3680,Dino Merlin,Korak do slobode,tranzicija,pop,5,0.443
e7810edcbc9e,Dino Merlin,Kremen,tranzicija,pop,0,0.391
e9f6b650a611,Dino Merlin,Lažu me,tranzicija,pop,8,0.32
1c0295f5cecf,Dino Merlin,Lejlo,tranzicija,pop,8,0.388
795793fda3b9,Dino Merlin,Ljubav nema granica,tranzicija,pop,3,0.28
c4e5cfff10fe,Dino Merlin,Ljubav nije paradajz,tranzicija,pop,0,0.306
64fbc5bec5a3,Dino Merlin,Lola,tranzicija,pop,5,0.28
6c901fd0279b,Dino Merlin,Majka ruži kćer,tranzicija,pop,5,0.38
e7cc7d5324a4,Dino Merlin,"Mama, neću da sam živ",tranzicija,pop,0,0.46
5909c21f1394,Dino Merlin,Med (duet Emina Jahović),tranzicija,pop,8,0.216
6dc1843253dc,Dino Merlin,Merjema,tranzicija,pop,8,0.313
449ea8b1dab4,Dino Merlin,Mišići,tranzicija,pop,5,0.352
ffb13fd16a28,Dino Merlin,Mjesečina,tranzicija,pop,0,0.462
21eb0440f443,Dino Merlin,Moj je život Švicarska,tranzicija,pop,0,0.475
f979d88ec916,Dino Merlin,Moja bogda sna,tranzicija,pop,1,0.245
c7370c85c348,Dino Merlin,Moja pjesma,tranzicija,pop,0,0.575
28d7d6264406,Dino Merlin,Mostarska,tranzicija,pop,1,0.367
3e8c0d8e35db,Dino Merlin,Može li se u ratu,tranzicija,pop,8,0.378
b3dbcef9251f,Dino Merlin,Na te mislim dušo,tranzicija,pop,8,0.608
c0d28fdd3c3a,Dino Merlin,Na vi,tranzicija,pop,0,0.412
32bbf5c665dc,Dino Merlin,Ne budi me seno,tranzicija,pop,0,0.433
381dfb410d5d,Dino Merlin,Ne daj me nikome,tranzicija,pop,7,0.44
b0b1315a323a,Dino Merlin,Ne plači mati,tranzicija,pop,0,0.375
e58baa850184,Dino Merlin,Ne zovi me na grijeh,tranzicija,pop,2,0.401
9aa01251011c,Dino Merlin,Nedostaješ,tranzicija,pop,7,0.493
f4555bc88917,Dino Merlin,Nek’ padaju ćuskije,tranzicija,pop,2,0.296
e9f445f3753a,Dino Merlin,Nemam ja osamnaest godina,tranzicija,pop,3,0.235
0efb2517e12f,Dino Merlin,Nešto lijepo treba da se desi,tranzicija,pop,0,0.433
a114fe92b117,Dino Merlin,Niko kao ja (tvoj veseli bosanac),tranzicija,pop,0,0.516
c7f287cd04c3,Dino Merlin,Ostat će istine dvije (kao nikada prije),tranzicija,pop,0,0.414
97256b72e929,Dino Merlin,Otkrit ću ti tajnu,tranzicija,pop,0,0.345
a588423c8658,Dino Merlin,Pala magla,tranzicija,pop,2,0.299
fd4bb20caf3e,Dino Merlin,Palidrvce,tranzicija,pop,8,0.622
1b59520cbc38,Dino Merlin,Paša moj solidni,tranzicija,pop,0,0.378
dff3a1f8552e,Dino Merlin,Pogledaj sa prozora,tranzicija,pop,3,0.205
9237f29f2462,Dino Merlin,Poljubih te sinoć,tranzicija,pop,0,0.412
8338b096e26a,Dino Merlin,Pričalica,tranzicija,pop,9,0.318
19de0faf9c78,Dino Merlin,Prokletog me Bog stvorio,tranzicija,pop,0,0.375
2fb6c7abb982,Dino Merlin,Ptica bijela,tranzicija,pop,5,0.404
950ac6418bbe,Dino Merlin,Pustite me (with Osman Hadžić),tranzicija,pop,0,0.4
ccda94e5585f,Dino Merlin,Putnici,tranzicija,pop,3,0.389
9f736112a66f,Dino Merlin,Ružan san,tranzicija,pop,0,0.384
fe2931f64510,Dino Merlin,Sa mojih usana,tranzicija,pop,3,0.314
2772ab70ca02,Dino Merlin,Sam,tranzicija,pop,7,0.459
f5c07c695fe1,Dino Merlin,Samo sam ti ja isti ost’o,tranzicija,pop,0,0.604
b48c6334e184,Dino Merlin,Sarajevo,tranzicija,pop,0,0.238
abb08b1a396f,Dino Merlin,Sibirska,tranzicija,pop,5,0.436
ad20090bf774,Dino Merlin,Smijehom strah pokrijem,tranzicija,pop,5,0.295
6f02841149bc,Dino Merlin,Sredinom,tranzicija,pop,9,0.36
fbfaf925ab7e,Dino Merlin,Sretna Nova,tranzicija,pop,1,0.494
9a1824f48740,Dino Merlin,Šta će mi sad ljubav,tranzicija,pop,3,0.687
ca7ce722be51,Dino Merlin,Šta ti značim ja,tranzicija,pop,3,0.577
fe41536049a1,Dino Merlin,Subota,tranzicija,pop,3,0.316
ef6d8fad8101,Dino Merlin,Supermen (with Željko Joksimović),tranzicija,pop,7,0.24
3a9b7647a64e,Dino Merlin,Sva bol svijeta,tranzicija,pop,0,0.385
94a48ba667c0,Dino Merlin,Sve je laž (with Almir Hukelić),tranzicija,pop,8,0.432
01b8b2e80fa0,Dino Merlin,Svila,tranzicija,pop,0,0.416
e266e4491171,Dino Merlin,Svjetla Zagreba,tranzicija,pop,0,0.596
693f732ba479,Dino Merlin,Svuda behar probeharao,tranzicija,pop,8,0.451
8f131e9613e8,Dino Merlin,Tebi je lako,tranzicija,pop,1,0.304
b23b8031bc63,Dino Merlin,Teško meni sa tobom (a jos teže bez tebe),tranzicija,pop,0,0.459
22be9944eefa,Dino Merlin,Ti i ja (sarajevski veliki park),tranzicija,pop,0,0.551
dbc1e8d77305,Dino Merlin,Ti si mene (with Nina Badrić),tranzicija,pop,4,0.278
b16c1ea658ec,Dino Merlin,U kandžama jastreba,tranzicija,pop,0,0.332
0c296bda9324,Dino Merlin,Učini mi pravu stvar,tranzicija,pop,0,0.239
f8223b9795fe,Dino Merlin,Umri prije smrti,tranzicija,pop,0,0.35
cefa8f7e9160,Dino Merlin,Uspavanka za Gorana B.,tranzicija,pop,0,0.474
ec89d8686f7e,Dino Merlin,Verletzt (with Edo Zanki),tranzicija,pop,2,0.518
8dfdff82d6b4,Dino Merlin,Vojnik sreće,tranzicija,pop,8,0.278
72d3ed0ea1b5,Dino Merlin,Zaboravi,tranzicija,pop,0,0.625
069c982ec5fd,Dino Merlin,Zar je to sve što imam od tebe (zar je to sve što je ostalo),tranzicija,pop,8,0.328
7957a76572c4,Dino Merlin,Zaspao je mjesec,tranzicija,pop,0,0.45
937d2f2050df,Dino Merlin,Želja,tranzicija,pop,0,0.61
31695bf8eb5a,Dino Merlin,Zid,tranzicija,pop,1,0.331
884b9f252d31,Dino Merlin,Znam za jedan grad zove se Beograd,tranzicija,pop,0,0.542
62183f51d04d,Van Gogh,Aerodrom,tranzicija,pop,0,0.438
5975639619d2,Van Gogh,Aleluja,tranzicija,pop,8,0.313
d2a6cc9729f6,Van Gogh,Apsolutno ne,tranzicija,pop,0,0.372
577bee6a8ea6,Van Gogh,Basna,tranzicija,pop,1,0.293
