song_id,period,genre,entity_text,entity_type
a77c6ae816dc,tranzicija,turbo_folk,sam upozn,LOC
a77c6ae816dc,tranzicija,turbo_folk,Dok teb,ORG
e1de25093553,tranzicija,turbo_folk,Hej,LOC
e1de25093553,tranzicija,turbo_folk,Hej dok,PER
e1de25093553,tranzicija,turbo_folk,Hej,LOC
e1de25093553,tranzicija,turbo_folk,Hej dok,PER
1d445b0af48a,tranzicija,turbo_folk,Me,ORG
1d445b0af48a,tranzicija,turbo_folk,Me,ORG
458b18ca5a45,tranzicija,turbo_folk,ede ,PER
4df338bcdd06,tranzicija,turbo_folk,Marš u kr,PER
4df338bcdd06,tranzicija,turbo_folk,Marš u ,PER
4df338bcdd06,tranzicija,turbo_folk,Marš u ,PER
068bcb4ea3e9,tranzicija,turbo_folk,Ja,ORG
068bcb4ea3e9,tranzicija,turbo_folk,", traume o",PER
068bcb4ea3e9,tranzicija,turbo_folk,"uče, tra",PER
068bcb4ea3e9,tranzicija,turbo_folk,", traume o",PER
00f6b32473e4,tranzicija,turbo_folk,Tri ruz,PER
00f6b32473e4,tranzicija,turbo_folk,Tri ruz,PER
9c4a2eb651f3,tranzicija,turbo_folk," desno
S",PER
92c62f295af1,tranzicija,turbo_folk,Nis,LOC
92c62f295af1,tranzicija,turbo_folk,Nis,LOC
3b406849dde0,tranzicija,turbo_folk, n,ORG
3b406849dde0,tranzicija,turbo_folk, n,ORG
0feb044e0662,tranzicija,turbo_folk,Dobra ne,PER
0feb044e0662,tranzicija,turbo_folk,Do,ORG
3ee5c0f10dae,tranzicija,turbo_folk,a ni,PER
2fbd6e586a6f,tranzicija,turbo_folk,t m,PER
af0f4efa08fe,tranzicija,turbo_folk,Ne,PER
bd7392db6a9e,tranzicija,turbo_folk,"na dno
",MISC
bd7392db6a9e,tranzicija,turbo_folk,na d,MISC
c92e647278eb,tranzicija,turbo_folk,On,ORG
c92e647278eb,tranzicija,turbo_folk,suv,PER
c92e647278eb,tranzicija,turbo_folk,On,ORG
c92e647278eb,tranzicija,turbo_folk,suv,PER
c92e647278eb,tranzicija,turbo_folk,On,ORG
b9a60b3f387d,tranzicija,turbo_folk,Mo,ORG
b9a60b3f387d,tranzicija,turbo_folk,Moga,PER
b9a60b3f387d,tranzicija,turbo_folk,Mogao ,PER
b9a60b3f387d,tranzicija,turbo_folk,Moga,PER
b9a60b3f387d,tranzicija,turbo_folk,Mogao ,PER
b9a60b3f387d,tranzicija,turbo_folk,Mo,ORG
3847113d789c,tranzicija,turbo_folk,Ka,ORG
a472ef8cf21d,tranzicija,turbo_folk,Ne mora,PER
dbfdabdb28fa,tranzicija,turbo_folk,Sv,ORG
dbfdabdb28fa,tranzicija,turbo_folk,a b,PER
083275828173,tranzicija,turbo_folk,Nek laj,PER
0ceeb253db67,tranzicija,turbo_folk," do jutra,
Po",MISC
a0570089de09,tranzicija,turbo_folk,"a
k",PER
3fef2bd9cacd,tranzicija,turbo_folk,"vas
",PER
cb55ecad71f5,tranzicija,turbo_folk,Le,ORG
cb55ecad71f5,tranzicija,turbo_folk,Lep,LOC
445be3a51ca8,tranzicija,turbo_folk,Ti,ORG
445be3a51ca8,tranzicija,turbo_folk,"olom, mojim ",PER
445be3a51ca8,tranzicija,turbo_folk,ama,PER
445be3a51ca8,tranzicija,turbo_folk,Ti,ORG
445be3a51ca8,tranzicija,turbo_folk,Ti,ORG
445be3a51ca8,tranzicija,turbo_folk,"olom, mojim ",PER
445be3a51ca8,tranzicija,turbo_folk,ama,PER
445be3a51ca8,tranzicija,turbo_folk,Ti,ORG
8fd3fe6efe88,tranzicija,pop," sad
tu",PER
7403b881cb07,tranzicija,pop,Allah,PER
7403b881cb07,tranzicija,pop,Dabogda,PER
7403b881cb07,tranzicija,pop,"Dabogda, kće",PER
7403b881cb07,tranzicija,pop," kćeri, ",LOC
7403b881cb07,tranzicija,pop,Allah,PER
7403b881cb07,tranzicija,pop,Da,ORG
7403b881cb07,tranzicija,pop,"Dabogda, kće",PER
7403b881cb07,tranzicija,pop,"eri, da ",LOC
7403b881cb07,tranzicija,pop,Allah jednom ,PER
7403b881cb07,tranzicija,pop,Da,ORG
7403b881cb07,tranzicija,pop,"Dabogda, kće",PER
7403b881cb07,tranzicija,pop,"ri, da d",LOC
ecab8e905315,tranzicija,pop,Vid,LOC
b524a787609a,tranzicija,pop,Dino,PER
b524a787609a,tranzicija,pop,Dino,PER
b524a787609a,tranzicija,pop,Dino),PER
b524a787609a,tranzicija,pop,Dino),PER
b524a787609a,tranzicija,pop,"Dino)
Ne mič",PER
0e6cccad4d13,tranzicija,pop,ika ,LOC
0e6cccad4d13,tranzicija,pop,"
Ti v",LOC
7b80f562b234,tranzicija,pop,si n,PER
7b80f562b234,tranzicija,pop,si n,PER
7b80f562b234,tranzicija,pop,si n,PER
7b80f562b234,tranzicija,pop,si n,PER
7b80f562b234,tranzicija,pop,si n,PER
6c901fd0279b,tranzicija,pop,Divojka,PER
6c901fd0279b,tranzicija,pop,Divoj,PER
6c901fd0279b,tranzicija,pop,Divoj,PER
f979d88ec916,tranzicija,pop,nocas,LOC
f979d88ec916,tranzicija,pop,nocas,LOC
9aa01251011c,tranzicija,pop,Tu,ORG
9aa01251011c,tranzicija,pop,Tuzno sam ,ORG
9aa01251011c,tranzicija,pop,Tuzno sam ,ORG
9aa01251011c,tranzicija,pop,m kl,PER
ccda94e5585f,tranzicija,pop,Boga,PER
ccda94e5585f,tranzicija,pop,Bozje,LOC
f8223b9795fe,tranzicija,pop,"og
",PER
62183f51d04d,tranzicija,pop,Taj,LOC
5975639619d2,tranzicija,pop,Aleluja,PER
5975639619d2,tranzicija,pop,Alelu,DERIV-PER
5975639619d2,tranzicija,pop,Aleluja,PER
577bee6a8ea6,tranzicija,pop,Set,PER
577bee6a8ea6,tranzicija,pop,Se,ORG
7c478e5ce50c,tranzicija,pop,n kuda v,PER
1f0e0a6ff3c3,tranzicija,pop,Molim,PER
69edb18debc2,tranzicija,pop,Kak,LOC
69edb18debc2,tranzicija,pop,Kak,LOC
69edb18debc2,tranzicija,pop,Kako,PER
69edb18debc2,tranzicija,pop,Kako,PER
d85ec5fc9218,tranzicija,pop,Mozda,PER
2a8e844b36ca,tranzicija,pop,"rite početak, snimaćete ",ORG
2a8e844b36ca,tranzicija,pop,e: “Dubo,PER
2a8e844b36ca,tranzicija,pop,"rite početak, snim",ORG
2a8e844b36ca,tranzicija,pop,"ete razgovor, izvolite: “Dub",MISC
6cfc7204dcad,tranzicija,pop,Emigrant,PER
6cfc7204dcad,tranzicija,pop,Emi,PER
e1b0fa6c1427,tranzicija,pop,ože i d,PER
e1b0fa6c1427,tranzicija,pop,pu,PER
59e1aa66ce65,tranzicija,pop,Nekako,PER
59e1aa66ce65,tranzicija,pop,Nekako,PER
c8f8db6d001b,tranzicija,pop,Ja ,LOC
c8f8db6d001b,tranzicija,pop,Ja ,LOC
6de755fa50e0,tranzicija,pop,Dok glaz,MISC
219813c1f39f,tranzicija,pop,Dino,PER
219813c1f39f,tranzicija,pop,Dino,PER
219813c1f39f,tranzicija,pop,Dino),PER
219813c1f39f,tranzicija,pop,Dino),PER
219813c1f39f,tranzicija,pop,"Dino)
Ne mič",PER
2cc4dd3732fe,tranzicija,pop,rijeme da ,PER
2cc4dd3732fe,tranzicija,pop,Došlo vr,PER
2cc4dd3732fe,tranzicija,pop,Došlo vr,PER
40e82e4f0268,tranzicija,pop, sa,PER
95358c3076d2,tranzicija,pop,Jo,ORG
95358c3076d2,tranzicija,pop,Jo,ORG
0f0230ed6678,tranzicija,pop,olja ,PER
0f0230ed6678,tranzicija,pop,Dani s,ORG
0f0230ed6678,tranzicija,pop,ad polja ,LOC
d63e5aa70488,tranzicija,pop,vreli ,LOC
d63e5aa70488,tranzicija,pop,"
a mor",LOC
d63e5aa70488,tranzicija,pop,i se v,LOC
ef10cf0bf706,tranzicija,pop,Gdj,LOC
ef10cf0bf706,tranzicija,pop,Gdj,LOC
e10fa47d2f8b,tranzicija,pop,Noć,PER
e10fa47d2f8b,tranzicija,pop,Noć,LOC
e10fa47d2f8b,tranzicija,pop,Noć,PER
67f4a2b2bc95,tranzicija,pop,Pola,PER
5061e488e14e,tranzicija,pop,"
mor",PER
5061e488e14e,tranzicija,pop,"
mor",PER
425235a3042d,tranzicija,pop,Koga bri,PER
4dbf8da2ca18,tranzicija,pop,Sad zna,ORG
7ee0b20a3eef,tranzicija,pop,Sla,LOC
520bd6b9e514,tranzicija,pop,Daj,LOC
520bd6b9e514,tranzicija,pop,Daj,LOC
520bd6b9e514,tranzicija,pop,Daj,LOC
520bd6b9e514,tranzicija,pop,Daj,LOC
5fa1c8ff68da,tranzicija,pop,Lju,LOC
b41da690a5ef,tranzicija,pop,Mumbayao,PER
b41da690a5ef,tranzicija,pop,(Mumba,PER
b41da690a5ef,tranzicija,pop,(Mumb,PER
b41da690a5ef,tranzicija,pop,(Mumb,PER
ad9afcfd1fac,tranzicija,pop,Nije mi,PER
b7dd497b6ae3,tranzicija,pop,ljud,PER
b7dd497b6ae3,tranzicija,pop,e i,PER
b7dd497b6ae3,tranzicija,pop,u što se v,MISC
b7dd497b6ae3,tranzicija,pop,jud,PER
b7dd497b6ae3,tranzicija,pop,a i ž,PER
245b6b047a91,tranzicija,pop,Sa,ORG
a96a789c67a5,tranzicija,pop,Ale ale ,LOC
15fed28918b6,tranzicija,pop,Ding ding do,PER
15fed28918b6,tranzicija,pop, dong cujte zvon,LOC
15fed28918b6,tranzicija,pop,Ding ding do,PER
15fed28918b6,tranzicija,pop, dong cujte zvon,LOC
15fed28918b6,tranzicija,pop,ding dong cujte zvo,MISC
15fed28918b6,tranzicija,pop,"Ding ding dong cujte zvona zvon
U ",MISC
15fed28918b6,tranzicija,pop,Ding ding dong cujte z,MISC
15fed28918b6,tranzicija,pop,"a zvon
U ",ORG
15fed28918b6,tranzicija,pop,Ding ding dong ,PER
15fed28918b6,tranzicija,pop,te zvona,MISC
15fed28918b6,tranzicija,pop,Ding ding dong ,PER
15fed28918b6,tranzicija,pop,te zvona,MISC
15fed28918b6,tranzicija,pop,Ding ding do,PER
15fed28918b6,tranzicija,pop, dong cujte zvon,LOC
15fed28918b6,tranzicija,pop,Ding ding do,PER
15fed28918b6,tranzicija,pop, dong cujte zvon,LOC
15fed28918b6,tranzicija,pop,Ding ding dong ,PER
15fed28918b6,tranzicija,pop,te zvona,MISC
15fed28918b6,tranzicija,pop,Ding ding dong,PER
15fed28918b6,tranzicija,pop,te zvona,MISC
8ea929cb8841,tranzicija,pop,C,ORG
a7a550bd7179,tranzicija,pop,Ponovn,PER
c53352293ce6,tranzicija,pop,Now l,PER
c53352293ce6,tranzicija,pop,e you,MISC
c53352293ce6,tranzicija,pop,Now let me t,PER
c53352293ce6,tranzicija,pop, ,ORG
c53352293ce6,tranzicija,pop,Now l,MISC
c53352293ce6,tranzicija,pop,"n a voyage
To the heav",MISC
c53352293ce6,tranzicija,pop,Now let me take you on a voya,MISC
c53352293ce6,tranzicija,pop,n a voya,MISC
c53352293ce6,tranzicija,pop,Now let me tak,MISC
c53352293ce6,tranzicija,pop,Now let me tak,MISC
50fcbe1eb3b4,tranzicija,pop,Da mi sr,PER
a0f992db3347,tranzicija,pop,Ne,ORG
a0f992db3347,tranzicija,pop,Ne,ORG
970cae87a56d,tranzicija,pop,Noć,LOC
970cae87a56d,tranzicija,pop,Noć,LOC
8d8675beebf6,tranzicija,pop,Veceras,PER
8d8675beebf6,tranzicija,pop, je t,PER
1d236412ab9e,tranzicija,pop,Ba,ORG
7589a7b630e2,tranzicija,pop,Vjetar,PER
7589a7b630e2,tranzicija,pop,Vj,ORG
065c3c960975,tranzicija,pop,LL BE YOUR,ORG
065c3c960975,tranzicija,pop,LOVER IN THE NIGHT,MISC
065c3c960975,tranzicija,pop,I’LL,ORG
065c3c960975,tranzicija,pop,BE,ORG
065c3c960975,tranzicija,pop,OU,ORG
065c3c960975,tranzicija,pop,R LOVER IN,ORG
065c3c960975,tranzicija,pop,THE NIG,ORG
065c3c960975,tranzicija,pop,"T
PURE L.O.V.",MISC
065c3c960975,tranzicija,pop,LL BE YOUR,ORG
065c3c960975,tranzicija,pop,LOVER IN THE NIGHT,MISC
065c3c960975,tranzicija,pop,I’LL,ORG
065c3c960975,tranzicija,pop,BE,ORG
065c3c960975,tranzicija,pop,OU,ORG
065c3c960975,tranzicija,pop,R LOVER IN,ORG
065c3c960975,tranzicija,pop,"THE NIGHT
PUR",MISC
065c3c960975,tranzicija,pop,I’LL,ORG
065c3c960975,tranzicija,pop,BE Y,ORG
065c3c960975,tranzicija,pop,UR LOVER,MISC
065c3c960975,tranzicija,pop,I’LL,ORG
065c3c960975,tranzicija,pop,BE Y,ORG
065c3c960975,tranzicija,pop,UR LOVER,MISC
bcef844c5eae,tranzicija,pop,Bil,LOC
c038cee54a83,tranzicija,pop,Uza,LOC
c038cee54a83,tranzicija,pop,Uza,LOC
60a42239786c,tranzicija,pop,Ti imaš ritam kao,MISC
60a42239786c,tranzicija,pop,rake t,MISC
60a42239786c,tranzicija,pop,Ti imaš ritam kao ni,MISC
60a42239786c,tranzicija,pop,Ti i,ORG
60a42239786c,tranzicija,pop,Ti i,MISC
60a42239786c,tranzicija,pop,Ti imaš ritam kao nitko kog’ ,MISC
60a42239786c,tranzicija,pop,Ti imaš ri,ORG
31b0cccac7da,tranzicija,pop,"Srce je moje zagrlio muk
Sa vio",MISC
31b0cccac7da,tranzicija,pop,Srce je moje ,MISC
31b0cccac7da,tranzicija,pop,ina više n,MISC
31b0cccac7da,tranzicija,pop,Srce je moje zag,MISC
31b0cccac7da,tranzicija,pop,"Srce je moje zagrlio muk
Sa vi",MISC
31b0cccac7da,tranzicija,pop,"Srce je moje zagrlio muk
Sa violina više ne do",MISC
31b0cccac7da,tranzicija,pop,Srce je mo,MISC
31b0cccac7da,tranzicija,pop,ina više n,MISC
1de0827a93b3,tranzicija,pop,I ,ORG
a979d4bb3213,tranzicija,pop,Sv,ORG
a979d4bb3213,tranzicija,pop,Sve,LOC
a979d4bb3213,tranzicija,pop,Sv,ORG
a979d4bb3213,tranzicija,pop,Sv,ORG
40b185693cbc,tranzicija,pop,Sjeć,PER
40b185693cbc,tranzicija,pop,Sje,LOC
efd4d9600ec0,tranzicija,pop,all the people ,MISC
efd4d9600ec0,tranzicija,pop,all the people,MISC
36003f1d95ce,tranzicija,pop,Sanjala,MISC
36003f1d95ce,tranzicija,pop, lazlji,MISC
36003f1d95ce,tranzicija,pop,"ive,
Lj",PER
36003f1d95ce,tranzicija,pop,Sanjala,MISC
36003f1d95ce,tranzicija,pop, lazlji,MISC
36003f1d95ce,tranzicija,pop,"ive,
Lj",PER
36003f1d95ce,tranzicija,pop, lazlji,MISC
36003f1d95ce,tranzicija,pop,"ive,
Lj",PER
bd2b96e9807c,tranzicija,pop,Mo,ORG
bd2b96e9807c,tranzicija,pop,Mozda ne p,ORG
bd2b96e9807c,tranzicija,pop,Mozda ne p,ORG
fe9e7d291a73,tranzicija,pop,Ak,ORG
fe9e7d291a73,tranzicija,pop,Ak,ORG
fa9139ee3520,tranzicija,pop, ovaj b,ORG
fa9139ee3520,tranzicija,pop,ke u zrak kada c,MISC
fa9139ee3520,tranzicija,pop,cujes o,LOC
fa9139ee3520,tranzicija,pop," beat
i",LOC
fa9139ee3520,tranzicija,pop,e u zr,LOC
fa9139ee3520,tranzicija,pop,kada c,LOC
4816a6d44ee9,tranzicija,pop,Boj,LOC
980a57852675,tranzicija,pop, živo,PER
980a57852675,tranzicija,pop,Hej sexy ,MISC
49b43f09c21f,tranzicija,pop,Što,LOC
5e47e6e8a627,tranzicija,pop,Op,ORG
219cffac7356,tranzicija,pop,Ta,ORG
219cffac7356,tranzicija,pop,Tako ,PER
219cffac7356,tranzicija,pop,Ta,ORG
2e4cec5e291b,tranzicija,pop,"aš li?
",PER
2e4cec5e291b,tranzicija,pop,Spava,PER
2e4cec5e291b,tranzicija,pop,"aš li?
",PER
2e4cec5e291b,tranzicija,pop,Spava,PER
536c54af1ca5,tranzicija,pop, t,ORG
4a5950915d10,tranzicija,pop,Vjeruj ,PER
fa173417589b,tranzicija,pop,I ,ORG
fa173417589b,tranzicija,pop,I,ORG
fa173417589b,tranzicija,pop,I,ORG
c72e50e35ab5,tranzicija,pop,Noćas,PER
599d6ec3902c,tranzicija,pop," back
B",ORG
599d6ec3902c,tranzicija,pop,the bea,PER
599d6ec3902c,tranzicija,pop,the bea,ORG
599d6ec3902c,tranzicija,pop,mix ,PER
599d6ec3902c,tranzicija,pop,onia mix the be,PER
599d6ec3902c,tranzicija,pop," back
B",ORG
599d6ec3902c,tranzicija,pop,the bea,PER
599d6ec3902c,tranzicija,pop,the bea,ORG
599d6ec3902c,tranzicija,pop,mix ,PER
3f8080127ff4,tranzicija,pop, nemir u srcu,ORG
3f8080127ff4,tranzicija,pop, nemir u srcu,ORG
3f8080127ff4,tranzicija,pop,Milijun,PER
44967a93c4d4,tranzicija,pop,Sanja,PER
44967a93c4d4,tranzicija,pop,Sanja,PER
4235a67c441b,savremeno,hip_hop_rep, –,ORG
4235a67c441b,savremeno,hip_hop_rep,e – au,LOC
4235a67c441b,savremeno,hip_hop_rep, kajle,LOC
4235a67c441b,savremeno,hip_hop_rep,kaze – a,LOC
4235a67c441b,savremeno,hip_hop_rep,Pa kaze,LOC
4235a67c441b,savremeno,hip_hop_rep," audi,",LOC
4235a67c441b,savremeno,hip_hop_rep,"mw, kajl",LOC
4235a67c441b,savremeno,hip_hop_rep," zene
",LOC
4235a67c441b,savremeno,hip_hop_rep, – aud,LOC
d237845a2360,savremeno,hip_hop_rep,A ona,PER
d237845a2360,savremeno,hip_hop_rep,A ,ORG
d237845a2360,savremeno,hip_hop_rep,A ona,PER
0907dd01039b,savremeno,hip_hop_rep,A ja sam,PER
2ff4fc11be6f,savremeno,hip_hop_rep,ja,ORG
2ff4fc11be6f,savremeno,hip_hop_rep, da ,PER
2ff4fc11be6f,savremeno,hip_hop_rep,ja,ORG
2ff4fc11be6f,savremeno,hip_hop_rep,ja,ORG
9de330946b95,savremeno,hip_hop_rep,Palis,PER
9de330946b95,savremeno,hip_hop_rep,Palis me ,PER
a620df8818a0,savremeno,hip_hop_rep,je ,PER
a620df8818a0,savremeno,hip_hop_rep,A ,ORG
51b51fe1ebfc,savremeno,hip_hop_rep,Audi,ORG
51b51fe1ebfc,savremeno,hip_hop_rep,Aud,ORG
51b51fe1ebfc,savremeno,hip_hop_rep,"di
Mala",PER
51b51fe1ebfc,savremeno,hip_hop_rep," Audi
",PER
51b51fe1ebfc,savremeno,hip_hop_rep,Mal,LOC
51b51fe1ebfc,savremeno,hip_hop_rep,Ma,ORG
51b51fe1ebfc,savremeno,hip_hop_rep,Mal,MISC
bf0ec2c6dce8,savremeno,hip_hop_rep,Bali,LOC
bf0ec2c6dce8,savremeno,hip_hop_rep,New York,ORG
bf0ec2c6dce8,savremeno,hip_hop_rep,i Bal,LOC
bf0ec2c6dce8,savremeno,hip_hop_rep,i Bali,LOC
bf0ec2c6dce8,savremeno,hip_hop_rep,alo N,LOC
bf0ec2c6dce8,savremeno,hip_hop_rep,malo Ne,LOC
bf0ec2c6dce8,savremeno,hip_hop_rep,On,ORG
bf0ec2c6dce8,savremeno,hip_hop_rep,Ona bi Bal,PER
bf0ec2c6dce8,savremeno,hip_hop_rep,On,ORG
bf0ec2c6dce8,savremeno,hip_hop_rep,On,ORG
bf0ec2c6dce8,savremeno,hip_hop_rep,alo P,PER
bf0ec2c6dce8,savremeno,hip_hop_rep,Ona ,PER
0da69d75cddf,savremeno,hip_hop_rep,Najlepše,PER
0da69d75cddf,savremeno,hip_hop_rep,Najl,PER
0da69d75cddf,savremeno,hip_hop_rep,Naj,LOC
0da69d75cddf,savremeno,hip_hop_rep,Naj,LOC
0da69d75cddf,savremeno,hip_hop_rep,Naj,LOC
0da69d75cddf,savremeno,hip_hop_rep,Naj,PER
d1c0eb417098,savremeno,hip_hop_rep,i da,PER
d1c0eb417098,savremeno,hip_hop_rep," noc
Ko ",PER
d1c0eb417098,savremeno,hip_hop_rep,Ko,ORG
d1c0eb417098,savremeno,hip_hop_rep,n ,ORG
d1c0eb417098,savremeno,hip_hop_rep,Ko j,PER
d1c0eb417098,savremeno,hip_hop_rep,dan i ,PER
d1c0eb417098,savremeno,hip_hop_rep,Ko je sa ,DERIV-PER
d1c0eb417098,savremeno,hip_hop_rep,Ko je,PER
d1c0eb417098,savremeno,hip_hop_rep,mnom,PER
d1c0eb417098,savremeno,hip_hop_rep,a mnom svaki,PER
d1c0eb417098,savremeno,hip_hop_rep,vaku ,ORG
d1c0eb417098,savremeno,hip_hop_rep, mnom svak,PER
d1c0eb417098,savremeno,hip_hop_rep, je s,LOC
d1c0eb417098,savremeno,hip_hop_rep,"noc
Ko",MISC
d1c0eb417098,savremeno,hip_hop_rep, ,ORG
e5b5b04e35a0,savremeno,hip_hop_rep," mi rizlu,",PER
dbe957899dc5,savremeno,hip_hop_rep,"mece,
Mozda ",PER
3c7b1f520062,savremeno,hip_hop_rep,Iz na,PER
371136879040,savremeno,hip_hop_rep,Ima,LOC
371136879040,savremeno,hip_hop_rep,Ima,LOC
371136879040,savremeno,hip_hop_rep,Ima,PER
41daf1327895,savremeno,hip_hop_rep,Ahaa,PER
41daf1327895,savremeno,hip_hop_rep,Ah,PER
27ce71c350c8,savremeno,hip_hop_rep,I ,ORG
27ce71c350c8,savremeno,hip_hop_rep,rdaj,PER
27ce71c350c8,savremeno,hip_hop_rep,u g,PER
27ce71c350c8,savremeno,hip_hop_rep,a v,PER
27ce71c350c8,savremeno,hip_hop_rep,m ru,DERIV-PER
27ce71c350c8,savremeno,hip_hop_rep,guz,ORG
27ce71c350c8,savremeno,hip_hop_rep, guze,PER
27ce71c350c8,savremeno,hip_hop_rep,a se mrda,ORG
27ce71c350c8,savremeno,hip_hop_rep,Da,ORG
27ce71c350c8,savremeno,hip_hop_rep,Da,ORG
27ce71c350c8,savremeno,hip_hop_rep,Da,ORG
27ce71c350c8,savremeno,hip_hop_rep,Da,ORG
27ce71c350c8,savremeno,hip_hop_rep,Da,ORG
27ce71c350c8,savremeno,hip_hop_rep,Da,ORG
27ce71c350c8,savremeno,hip_hop_rep,Da,ORG
27ce71c350c8,savremeno,hip_hop_rep,Da,ORG
27ce71c350c8,savremeno,hip_hop_rep,Da,ORG
27ce71c350c8,savremeno,hip_hop_rep, se mrd,PER
27ce71c350c8,savremeno,hip_hop_rep,im ,PER
27ce71c350c8,savremeno,hip_hop_rep,"rdaju guze…
Da",ORG
27ce71c350c8,savremeno,hip_hop_rep, guze…,PER
27ce71c350c8,savremeno,hip_hop_rep,"re
",PER
27ce71c350c8,savremeno,hip_hop_rep,Da,ORG
8fd7f6fe1be6,savremeno,hip_hop_rep,Jos jed,PER
8fd7f6fe1be6,savremeno,hip_hop_rep,o ,ORG
0a0ddb746168,savremeno,hip_hop_rep,Gru,PER
0a0ddb746168,savremeno,hip_hop_rep,ok sli,ORG
0a0ddb746168,savremeno,hip_hop_rep,Gru ,PER
0a0ddb746168,savremeno,hip_hop_rep,Gru,LOC
0a0ddb746168,savremeno,hip_hop_rep, je pono,LOC
0a0ddb746168,savremeno,hip_hop_rep," na traci
",LOC
0a0ddb746168,savremeno,hip_hop_rep, ponovo ,LOC
0a0ddb746168,savremeno,hip_hop_rep,trac,LOC
0a0ddb746168,savremeno,hip_hop_rep,Gru je po,PER
0a0ddb746168,savremeno,hip_hop_rep,ikaj,PER
0a0ddb746168,savremeno,hip_hop_rep,Gru ,PER
0a0ddb746168,savremeno,hip_hop_rep, na ,PER
0a0ddb746168,savremeno,hip_hop_rep,sl,ORG
0a0ddb746168,savremeno,hip_hop_rep,Gru ,ORG
4382aa406ac2,savremeno,hip_hop_rep,"Da, ",ORG
f2f1733db4c6,savremeno,hip_hop_rep,Ljubu,PER
f2f1733db4c6,savremeno,hip_hop_rep,ga Ljub,LOC
f2f1733db4c6,savremeno,hip_hop_rep,"bu
On",PER
f2f1733db4c6,savremeno,hip_hop_rep,Ja imam d,PER
f2f1733db4c6,savremeno,hip_hop_rep,Ja i,PER
f2f1733db4c6,savremeno,hip_hop_rep,a Lj,PER
f2f1733db4c6,savremeno,hip_hop_rep,Ja i,PER
f2f1733db4c6,savremeno,hip_hop_rep,Ja im,PER
f2f1733db4c6,savremeno,hip_hop_rep,Ja im,PER
f2f1733db4c6,savremeno,hip_hop_rep,Ja im,PER
f2f1733db4c6,savremeno,hip_hop_rep,"ubu
On ",PER
f2f1733db4c6,savremeno,hip_hop_rep,ruga ,PER
53d72ee1806b,savremeno,hip_hop_rep,Ona j,PER
53d72ee1806b,savremeno,hip_hop_rep,Ona je,PER
53d72ee1806b,savremeno,hip_hop_rep,teri,PER
53d72ee1806b,savremeno,hip_hop_rep,Ona,LOC
75bba0d4bc58,savremeno,hip_hop_rep,mara svakog dan,PER
75bba0d4bc58,savremeno,hip_hop_rep,Od kako,PER
75bba0d4bc58,savremeno,hip_hop_rep,Od kako je ,PER
75bba0d4bc58,savremeno,hip_hop_rep,ra,ORG
59490a10ff96,savremeno,hip_hop_rep," dan, dan kao svaki ",ORG
59490a10ff96,savremeno,hip_hop_rep,Bio j,PER
59490a10ff96,savremeno,hip_hop_rep,dan ,PER
59490a10ff96,savremeno,hip_hop_rep,Bi,ORG
adeacc5f482b,savremeno,hip_hop_rep,Daj,ORG
adeacc5f482b,savremeno,hip_hop_rep, malo ,PER
795deffd6473,savremeno,hip_hop_rep,ijat,PER
ccc1e2df71f2,savremeno,hip_hop_rep,a sko,PER
ccc1e2df71f2,savremeno,hip_hop_rep,"Stara skola, no",PER
ccc1e2df71f2,savremeno,hip_hop_rep, sko,PER
ccc1e2df71f2,savremeno,hip_hop_rep,"
Se",PER
ccc1e2df71f2,savremeno,hip_hop_rep,"a, nova",PER
ccc1e2df71f2,savremeno,hip_hop_rep,ra sko,LOC
ccc1e2df71f2,savremeno,hip_hop_rep,Sta,LOC
ccc1e2df71f2,savremeno,hip_hop_rep,Star,LOC
ccc1e2df71f2,savremeno,hip_hop_rep,", nova s",LOC
ccc1e2df71f2,savremeno,hip_hop_rep,St,ORG
ccc1e2df71f2,savremeno,hip_hop_rep,Sta,PER
ccc1e2df71f2,savremeno,hip_hop_rep,"Stara skola, no",PER
ccc1e2df71f2,savremeno,hip_hop_rep,Star,PER
ccc1e2df71f2,savremeno,hip_hop_rep,Stara ,PER
ccc1e2df71f2,savremeno,hip_hop_rep,Stara,PER
ccc1e2df71f2,savremeno,hip_hop_rep,"kola,",PER
ccc1e2df71f2,savremeno,hip_hop_rep,a skol,PER
ccc1e2df71f2,savremeno,hip_hop_rep,"kola
",PER
ccc1e2df71f2,savremeno,hip_hop_rep,Stara sko,PER
ccc1e2df71f2,savremeno,hip_hop_rep,", no",PER
ccc1e2df71f2,savremeno,hip_hop_rep,", nov",ORG
ccc1e2df71f2,savremeno,hip_hop_rep,ova,PER
ccc1e2df71f2,savremeno,hip_hop_rep,Stara ,PER
ccc1e2df71f2,savremeno,hip_hop_rep,"la, no",PER
ccc1e2df71f2,savremeno,hip_hop_rep,Sta,LOC
ccc1e2df71f2,savremeno,hip_hop_rep,ola,PER
ccc1e2df71f2,savremeno,hip_hop_rep,", nova skol",PER
ccc1e2df71f2,savremeno,hip_hop_rep,Stara skol,PER
ccc1e2df71f2,savremeno,hip_hop_rep,"a skola, nova ",PER
a6cbfc8e46a6,savremeno,hip_hop_rep,"Vidi…
Voli",PER
a6cbfc8e46a6,savremeno,hip_hop_rep,"Vidi…
",PER
a6cbfc8e46a6,savremeno,hip_hop_rep,"
Vol",PER
